Price,Close,High,Low,Open,Volume,Prediccion_RNN,Precio_Real
2020-04-06,6844.2998046875,6874.89990234375,6728.60009765625,6807.89990234375,225965400.0,6663.018,6844.2998046875
2020-04-07,7002.0,7119.10009765625,6903.60009765625,6986.89990234375,260857500.0,6834.7217,7002.0
2020-04-08,6951.7998046875,6952.5,6860.60009765625,6930.2001953125,155910100.0,6961.078,6951.7998046875
2020-04-09,7070.60009765625,7116.7998046875,6918.7001953125,7049.2998046875,240348600.0,7089.6177,7070.60009765625
2020-04-14,7108.60009765625,7209.7001953125,7080.2998046875,7209.7001953125,259986200.0,7021.8633,7108.600097656249
2020-04-15,6839.5,7086.7998046875,6816.39990234375,7065.60009765625,289924500.0,7198.789,6839.5
2020-04-16,6763.39990234375,6950.89990234375,6733.10009765625,6930.7998046875,237962600.0,6934.0625,6763.39990234375
2020-04-17,6875.7998046875,7000.2998046875,6845.0,6942.5,251272600.0,6821.6245,6875.7998046875
2020-04-20,6831.5,6933.2998046875,6715.0,6932.5,186644500.0,6879.453,6831.5
2020-04-21,6634.89990234375,6760.89990234375,6634.89990234375,6741.2998046875,200783000.0,6809.8076,6634.89990234375
2020-04-22,6719.7998046875,6729.60009765625,6654.2001953125,6685.10009765625,177928500.0,6737.517,6719.7998046875
2020-04-23,6746.5,6797.60009765625,6713.60009765625,6758.7001953125,163723500.0,6670.6484,6746.5
2020-04-24,6613.89990234375,6710.7998046875,6578.10009765625,6641.2998046875,182925300.0,6740.943,6613.89990234375
2020-04-27,6731.7998046875,6790.10009765625,6667.2998046875,6780.89990234375,147263100.0,6648.516,6731.7998046875
2020-04-28,6836.39990234375,6857.89990234375,6707.89990234375,6724.60009765625,233782400.0,6676.9785,6836.399902343751
2020-04-29,7055.7001953125,7055.7001953125,6816.7998046875,6829.39990234375,247762400.0,6843.3804,7055.7001953125
2020-04-30,6922.2998046875,7128.39990234375,6918.2998046875,7084.7998046875,314979200.0,6990.1377,6922.2998046875
2020-05-04,6673.2998046875,6767.7001953125,6673.2998046875,6767.7001953125,241555200.0,7016.3203,6673.299804687499
2020-05-05,6747.7001953125,6815.89990234375,6680.7001953125,6772.2001953125,203873600.0,6770.604,6747.700195312499
2020-05-06,6671.7001953125,6762.5,6666.2001953125,6719.7998046875,166015200.0,6740.46,6671.7001953125
2020-05-07,6730.89990234375,6747.2001953125,6666.39990234375,6714.89990234375,167460700.0,6700.139,6730.89990234375
2020-05-08,6783.10009765625,6807.39990234375,6715.39990234375,6790.7001953125,128578300.0,6697.8203,6783.100097656251
2020-05-11,6672.2001953125,6854.7001953125,6651.7001953125,6830.89990234375,217443300.0,6801.3647,6672.2001953125
2020-05-12,6762.7001953125,6795.10009765625,6663.2001953125,6672.7001953125,172853600.0,6722.89,6762.7001953125
2020-05-13,6631.39990234375,6728.2001953125,6631.39990234375,6694.0,245673600.0,6725.7397,6631.39990234375
2020-05-14,6545.60009765625,6609.0,6421.39990234375,6569.7001953125,258952900.0,6708.2466,6545.60009765625
2020-05-15,6474.89990234375,6624.2998046875,6466.0,6594.39990234375,203854400.0,6590.2686,6474.899902343749
2020-05-18,6779.2998046875,6790.2001953125,6558.10009765625,6583.10009765625,203486600.0,6515.912,6779.2998046875
2020-05-19,6609.10009765625,6872.60009765625,6555.60009765625,6864.2001953125,501358300.0,6709.241,6609.10009765625
2020-05-20,6683.60009765625,6697.10009765625,6499.10009765625,6593.39990234375,341451800.0,6680.8076,6683.600097656249
2020-05-21,6686.10009765625,6773.39990234375,6579.89990234375,6612.7001953125,258583100.0,6664.2905,6686.10009765625
2020-05-22,6697.5,6751.7998046875,6585.7001953125,6618.2001953125,292688300.0,6707.1304,6697.499999999999
2020-05-25,6856.7998046875,6856.7998046875,6725.2001953125,6766.60009765625,187072800.0,6707.762,6856.7998046875
2020-05-26,7003.89990234375,7023.7998046875,6917.10009765625,6940.60009765625,383729100.0,6803.318,7003.89990234375
2020-05-27,7174.5,7229.0,7030.2001953125,7034.0,501006600.0,6989.2227,7174.5
2020-05-28,7224.10009765625,7244.5,7141.39990234375,7237.2998046875,375466600.0,7132.1646,7224.10009765625
2020-05-29,7096.5,7201.7998046875,7096.5,7164.2998046875,903979900.0,7252.909,7096.499999999999
2020-06-01,7221.39990234375,7276.0,7160.10009765625,7228.7001953125,291929600.0,7188.5005,7221.399902343749
2020-06-02,7408.10009765625,7445.2998046875,7236.89990234375,7264.0,402947100.0,7193.1855,7408.100097656249
2020-06-03,7626.39990234375,7629.7001953125,7448.89990234375,7487.2998046875,445036400.0,7414.9976,7626.39990234375
2020-06-04,7566.7998046875,7669.2001953125,7516.0,7567.7001953125,514858000.0,7598.175,7566.7998046875
2020-06-05,7872.60009765625,7890.39990234375,7664.10009765625,7672.0,573283900.0,7619.5454,7872.60009765625
2020-06-08,7896.10009765625,7992.7001953125,7796.60009765625,7813.10009765625,557213300.0,7847.4995,7896.10009765625
2020-06-09,7752.2998046875,7914.7001953125,7683.2001953125,7878.2001953125,453061900.0,7906.027,7752.299804687499
2020-06-10,7663.89990234375,7861.0,7649.39990234375,7779.7998046875,355564600.0,7854.264,7663.89990234375
2020-06-11,7278.0,7486.5,7278.0,7486.5,456667800.0,7741.983,7278.0
2020-06-12,7292.7001953125,7425.2998046875,7205.0,7232.2001953125,370125100.0,7461.3506,7292.7001953125
2020-06-15,7259.2998046875,7309.39990234375,7062.89990234375,7116.89990234375,329041900.0,7297.598,7259.2998046875
2020-06-16,7495.2998046875,7599.2998046875,7349.7001953125,7420.7998046875,388212600.0,7298.5176,7495.2998046875
2020-06-17,7478.7001953125,7552.5,7402.5,7458.10009765625,333500600.0,7406.2954,7478.700195312501
2020-06-18,7390.2001953125,7495.2001953125,7318.10009765625,7436.39990234375,326763200.0,7490.877,7390.200195312501
2020-06-19,7414.2001953125,7502.10009765625,7401.0,7444.2001953125,634635200.0,7437.567,7414.2001953125
2020-06-22,7345.7001953125,7426.89990234375,7300.7001953125,7371.60009765625,220420500.0,7388.353,7345.700195312501
2020-06-23,7438.39990234375,7495.10009765625,7366.60009765625,7408.7998046875,260896400.0,7375.1562,7438.39990234375
2020-06-24,7195.5,7440.89990234375,7195.5,7403.89990234375,248464400.0,7410.4316,7195.5
2020-06-25,7270.2998046875,7295.7998046875,7077.7998046875,7176.39990234375,267871700.0,7274.617,7270.2998046875
2020-06-26,7178.39990234375,7344.89990234375,7172.10009765625,7324.5,215724300.0,7277.145,7178.39990234375
2020-06-29,7278.10009765625,7318.2998046875,7146.2998046875,7160.10009765625,216619400.0,7202.1426,7278.100097656251
2020-06-30,7231.39990234375,7307.5,7173.0,7270.60009765625,233654700.0,7237.3853,7231.39990234375
2020-07-01,7227.39990234375,7283.89990234375,7127.10009765625,7245.60009765625,194032100.0,7244.768,7227.39990234375
2020-07-02,7498.60009765625,7538.2001953125,7292.7001953125,7292.7001953125,310243600.0,7243.187,7498.60009765625
2020-07-03,7403.5,7520.60009765625,7374.89990234375,7510.2998046875,181467000.0,7399.486,7403.499999999999
2020-07-06,7556.2001953125,7632.2998046875,7517.2998046875,7566.5,253508300.0,7456.14,7556.200195312501
2020-07-07,7447.39990234375,7511.2998046875,7441.2998046875,7491.5,191351100.0,7542.433,7447.39990234375
2020-07-08,7326.39990234375,7382.7001953125,7307.39990234375,7361.0,213489300.0,7512.9814,7326.39990234375
2020-07-09,7236.89990234375,7383.5,7221.10009765625,7369.89990234375,176465600.0,7432.641,7236.89990234375
2020-07-10,7321.10009765625,7324.2998046875,7183.2001953125,7198.39990234375,182314500.0,7278.937,7321.10009765625
2020-07-13,7426.89990234375,7452.10009765625,7345.89990234375,7403.2001953125,179024200.0,7331.895,7426.89990234375
2020-07-14,7352.0,7352.0,7268.39990234375,7344.39990234375,201386900.0,7412.919,7352.0
2020-07-15,7487.60009765625,7529.60009765625,7317.60009765625,7416.10009765625,262957900.0,7385.3154,7487.60009765625
2020-07-16,7474.7001953125,7498.0,7425.2998046875,7438.7998046875,178623900.0,7473.562,7474.7001953125
2020-07-17,7440.39990234375,7485.0,7395.7998046875,7474.10009765625,196831900.0,7482.7617,7440.39990234375
2020-07-20,7478.0,7495.5,7365.10009765625,7442.5,148683100.0,7491.6504,7478.0
2020-07-21,7494.5,7654.7998046875,7473.5,7554.2001953125,300453100.0,7485.921,7494.5
2020-07-22,7390.10009765625,7498.60009765625,7368.2001953125,7474.7001953125,192701200.0,7535.1455,7390.10009765625
2020-07-23,7384.89990234375,7442.2001953125,7357.2001953125,7434.7001953125,167589000.0,7449.2827,7384.89990234375
2020-07-24,7294.7001953125,7322.7001953125,7241.10009765625,7301.7998046875,183906100.0,7410.079,7294.7001953125
2020-07-27,7170.60009765625,7268.0,7141.2998046875,7267.7998046875,232707600.0,7345.2085,7170.60009765625
2020-07-28,7246.39990234375,7257.2998046875,7170.60009765625,7191.89990234375,162297200.0,7223.353,7246.39990234375
2020-07-29,7206.2001953125,7260.2001953125,7171.2998046875,7247.60009765625,210361700.0,7237.9067,7206.2001953125
2020-07-30,6996.60009765625,7192.7001953125,6924.7001953125,7192.2998046875,324376500.0,7207.2275,6996.60009765625
2020-07-31,6877.39990234375,7049.5,6877.39990234375,7025.2001953125,312298100.0,7096.2837,6877.399902343749
2020-08-03,6975.0,6983.2998046875,6788.89990234375,6867.39990234375,282337300.0,6914.799,6975.0
2020-08-04,7021.60009765625,7064.7998046875,6955.39990234375,7003.0,225242000.0,6947.378,7021.60009765625
2020-08-05,7039.7001953125,7123.5,7027.7001953125,7073.2001953125,208795900.0,7016.405,7039.700195312499
2020-08-06,6957.89990234375,7046.10009765625,6917.0,7022.10009765625,205847300.0,7041.4766,6957.89990234375
2020-08-07,6950.5,6961.7998046875,6876.7001953125,6929.10009765625,184151000.0,7012.781,6950.5
2020-08-10,7053.89990234375,7053.89990234375,6957.0,7004.39990234375,208030800.0,6960.768,7053.89990234375
2020-08-11,7263.5,7290.10009765625,7104.0,7104.0,271632300.0,7031.8413,7263.5
2020-08-12,7296.0,7317.89990234375,7225.7001953125,7250.2998046875,219850300.0,7184.5737,7295.999999999999
2020-08-13,7250.5,7321.89990234375,7240.7998046875,7267.89990234375,159766300.0,7314.9893,7250.5
2020-08-14,7154.2998046875,7227.60009765625,7064.0,7224.10009765625,175803800.0,7315.9727,7154.2998046875
2020-08-17,7090.10009765625,7173.2998046875,7064.10009765625,7141.5,131241200.0,7211.8096,7090.100097656249
2020-08-18,7043.5,7165.60009765625,7024.39990234375,7065.7001953125,142775200.0,7138.3667,7043.5
2020-08-19,7094.2998046875,7094.2998046875,7002.7998046875,7039.10009765625,132230000.0,7087.6025,7094.299804687501
2020-08-20,6993.2998046875,7034.5,6974.89990234375,7011.39990234375,155668600.0,7103.341,6993.2998046875
2020-08-21,6982.10009765625,7025.89990234375,6900.5,7016.7001953125,171116500.0,7067.7817,6982.10009765625
2020-08-24,7109.10009765625,7120.7998046875,7037.2998046875,7044.2001953125,147789200.0,7019.917,7109.10009765625
2020-08-25,7108.39990234375,7215.10009765625,7103.2001953125,7147.89990234375,189748500.0,7076.24,7108.39990234375
2020-08-26,7123.0,7136.5,7070.39990234375,7088.39990234375,122064500.0,7131.497,7123.0
2020-08-27,7090.7001953125,7130.2001953125,7029.2001953125,7114.10009765625,162183000.0,7142.751,7090.700195312501
2020-08-28,7133.0,7162.89990234375,7055.10009765625,7114.7001953125,193354900.0,7132.155,7133.000000000001
2020-08-31,6969.5,7198.2998046875,6960.0,7174.2998046875,205260600.0,7145.487,6969.5
2020-09-01,6956.89990234375,7042.0,6903.0,7038.5,226079800.0,7049.4883,6956.89990234375
2020-09-02,6996.89990234375,7046.10009765625,6963.89990234375,6973.10009765625,208505300.0,6974.795,6996.89990234375
2020-09-03,7006.0,7159.60009765625,6971.2001953125,7065.2001953125,246671100.0,6998.647,7006.0
2020-09-04,6989.7001953125,7133.39990234375,6954.7001953125,7015.7001953125,462539100.0,7013.579,6989.7001953125
2020-09-07,7080.7001953125,7098.0,7013.0,7032.7998046875,257575100.0,7007.368,7080.7001953125
2020-09-08,6955.0,7102.60009765625,6899.0,7087.89990234375,246699200.0,7061.8496,6955.0
2020-09-09,7020.89990234375,7038.60009765625,6938.89990234375,6946.39990234375,202896600.0,7018.3774,7020.89990234375
2020-09-10,6999.2001953125,7050.89990234375,6967.39990234375,7020.60009765625,211096000.0,7004.5034,6999.2001953125
2020-09-11,6943.2001953125,7000.89990234375,6910.39990234375,6989.39990234375,209115200.0,7024.861,6943.200195312501
2020-09-14,6951.10009765625,7005.7001953125,6935.0,6989.7998046875,199767400.0,6995.56,6951.10009765625
2020-09-15,7036.0,7064.0,6954.7998046875,6958.89990234375,204185200.0,6980.079,7036.0
2020-09-16,7110.7998046875,7110.7998046875,7020.7001953125,7048.2998046875,239805900.0,7030.5005,7110.7998046875
2020-09-17,7086.2001953125,7101.7998046875,7013.7998046875,7027.10009765625,214242300.0,7105.35,7086.2001953125
2020-09-18,6929.7998046875,7075.2998046875,6923.60009765625,7073.7998046875,975212000.0,7113.952,6929.7998046875
2020-09-21,6692.2998046875,6892.89990234375,6678.7998046875,6892.89990234375,384701000.0,6999.706,6692.2998046875
2020-09-22,6648.60009765625,6758.0,6645.60009765625,6752.89990234375,286493700.0,6798.4873,6648.60009765625
2020-09-23,6654.2001953125,6781.10009765625,6654.2001953125,6717.7998046875,294826200.0,6671.334,6654.2001953125
2020-09-24,6643.39990234375,6705.7001953125,6562.60009765625,6577.60009765625,285830200.0,6663.1875,6643.39990234375
2020-09-25,6628.2998046875,6681.89990234375,6552.2998046875,6647.39990234375,263364400.0,6647.56,6628.2998046875
2020-09-28,6791.5,6798.89990234375,6681.39990234375,6709.2001953125,212053800.0,6662.429,6791.5
2020-09-29,6713.60009765625,6790.7001953125,6713.60009765625,6769.5,198774100.0,6744.6904,6713.60009765625
2020-09-30,6716.60009765625,6771.10009765625,6639.7001953125,6663.60009765625,247927500.0,6740.4307,6716.600097656251
2020-10-01,6730.7001953125,6800.7998046875,6701.2001953125,6789.10009765625,227516000.0,6724.9126,6730.7001953125
2020-10-02,6754.5,6754.5,6648.89990234375,6675.39990234375,227139400.0,6742.649,6754.5
2020-10-05,6837.89990234375,6851.0,6794.10009765625,6814.5,237493400.0,6761.4297,6837.89990234375
2020-10-06,6936.2001953125,6975.39990234375,6838.7998046875,6860.10009765625,265233500.0,6841.7837,6936.200195312499
2020-10-07,6910.10009765625,6952.60009765625,6887.10009765625,6920.2001953125,207416200.0,6917.8013,6910.10009765625
2020-10-08,6992.7998046875,7018.7998046875,6951.7001953125,6953.2001953125,202093000.0,6952.4595,6992.7998046875
2020-10-09,6950.89990234375,7024.60009765625,6936.7001953125,6992.89990234375,182746300.0,6996.9404,6950.899902343751
2020-10-12,6951.0,6979.89990234375,6924.7998046875,6968.7998046875,167258200.0,6985.354,6951.0
2020-10-13,6875.2001953125,6960.60009765625,6854.60009765625,6945.2001953125,205874300.0,6979.469,6875.2001953125
2020-10-14,6916.60009765625,6946.7998046875,6846.5,6880.39990234375,178694400.0,6932.4536,6916.600097656249
2020-10-15,6816.7998046875,6842.2998046875,6763.0,6840.2001953125,237247000.0,6937.159,6816.7998046875
2020-10-16,6849.7001953125,6877.0,6784.60009765625,6851.89990234375,234162000.0,6877.281,6849.7001953125
2020-10-19,6860.2001953125,6932.7998046875,6816.39990234375,6882.10009765625,173622600.0,6875.639,6860.2001953125
2020-10-20,6927.2998046875,6972.10009765625,6826.7001953125,6834.7998046875,221477800.0,6881.36,6927.2998046875
2020-10-21,6811.5,6962.2001953125,6806.10009765625,6961.5,207333200.0,6930.904,6811.500000000001
2020-10-22,6796.60009765625,6839.5,6709.2998046875,6775.2001953125,212045300.0,6872.692,6796.60009765625
2020-10-23,6893.39990234375,6902.0,6791.89990234375,6802.10009765625,221927800.0,6814.881,6893.39990234375
2020-10-26,6796.89990234375,6904.2001953125,6789.7001953125,6797.89990234375,195991200.0,6858.226,6796.89990234375
2020-10-27,6651.2998046875,6846.7001953125,6647.0,6845.2001953125,273169200.0,6853.225,6651.299804687499
2020-10-28,6474.39990234375,6563.7998046875,6423.2998046875,6560.7998046875,323758000.0,6703.995,6474.399902343751
2020-10-29,6411.7998046875,6514.0,6329.5,6467.7001953125,298195700.0,6548.799,6411.7998046875
2020-10-30,6452.2001953125,6461.60009765625,6345.2998046875,6351.39990234375,260708300.0,6441.766,6452.2001953125
2020-11-02,6585.60009765625,6590.7001953125,6396.2998046875,6481.39990234375,222245200.0,6423.4097,6585.60009765625
2020-11-03,6751.60009765625,6760.7998046875,6608.7001953125,6636.10009765625,281852500.0,6533.452,6751.60009765625
2020-11-04,6781.89990234375,6790.7998046875,6563.7001953125,6616.7001953125,274816200.0,6709.0215,6781.89990234375
2020-11-05,6924.2001953125,6948.2998046875,6814.2001953125,6833.5,255824700.0,6771.5435,6924.2001953125
2020-11-06,6870.39990234375,6940.39990234375,6829.39990234375,6890.60009765625,206308100.0,6900.441,6870.399902343749
2020-11-09,7459.39990234375,7535.2998046875,6945.7998046875,6972.2998046875,751200600.0,6903.169,7459.39990234375
2020-11-10,7711.39990234375,7720.2998046875,7439.5,7447.10009765625,705610500.0,7298.5596,7711.39990234375
2020-11-11,7793.7001953125,7804.60009765625,7675.7998046875,7733.7998046875,401246900.0,7673.9854,7793.7001953125
2020-11-12,7726.0,7773.2998046875,7688.0,7721.7001953125,309657400.0,7833.606,7726.0
2020-11-13,7783.7001953125,7823.10009765625,7686.2001953125,7698.60009765625,297808600.0,7816.595,7783.7001953125
2020-11-16,7986.2001953125,8102.39990234375,7879.0,7905.89990234375,601880600.0,7833.716,7986.2001953125
2020-11-17,7934.2998046875,7979.0,7835.7998046875,7979.0,428970100.0,7954.7603,7934.2998046875
2020-11-18,7981.5,7994.2998046875,7888.7001953125,7914.10009765625,296385800.0,8010.683,7981.5
2020-11-19,7930.2001953125,7978.7998046875,7863.89990234375,7907.2001953125,261607300.0,8038.8164,7930.200195312499
2020-11-20,7977.89990234375,8001.10009765625,7920.0,7938.7998046875,232651500.0,8007.6074,7977.89990234375
2020-11-23,7981.2001953125,8067.2998046875,7972.2001953125,8029.10009765625,278313000.0,8015.388,7981.200195312501
2020-11-24,8143.2001953125,8143.2001953125,8045.2998046875,8052.39990234375,351639600.0,8001.7827,8143.2001953125
2020-11-25,8164.7001953125,8199.900390625,8084.39990234375,8172.39990234375,294450000.0,8124.182,8164.7001953125
2020-11-26,8104.60009765625,8184.89990234375,8086.7001953125,8184.7998046875,218317400.0,8215.711,8104.60009765625
2020-11-27,8190.7001953125,8190.7001953125,8054.39990234375,8069.10009765625,415126100.0,8153.0254,8190.7001953125
2020-11-30,8076.89990234375,8165.2001953125,8075.39990234375,8130.60009765625,544905000.0,8189.4155,8076.89990234375
2020-12-01,8140.7998046875,8176.39990234375,8100.2001953125,8112.7001953125,284946100.0,8124.6694,8140.7998046875
2020-12-02,8220.7998046875,8226.2001953125,8104.2001953125,8111.10009765625,310837500.0,8127.5137,8220.7998046875
2020-12-03,8200.7001953125,8223.400390625,8154.7998046875,8208.099609375,233469300.0,8192.387,8200.7001953125
2020-12-04,8322.900390625,8322.900390625,8197.0,8201.2001953125,352968100.0,8236.308,8322.900390625
2020-12-07,8275.599609375,8296.400390625,8225.5,8283.2998046875,228160200.0,8265.538,8275.599609375
2020-12-08,8227.599609375,8273.599609375,8206.2998046875,8262.400390625,202823300.0,8304.954,8227.599609375
2020-12-09,8235.2998046875,8292.599609375,8223.099609375,8262.2001953125,212038900.0,8240.922,8235.2998046875
2020-12-10,8182.2998046875,8284.2998046875,8124.89990234375,8260.2998046875,272111500.0,8221.61,8182.2998046875
2020-12-11,8063.10009765625,8151.39990234375,7978.10009765625,8147.7998046875,269809400.0,8222.757,8063.10009765625
2020-12-14,8140.7998046875,8222.5,8140.5,8160.2001953125,225309600.0,8103.265,8140.7998046875
2020-12-15,8152.39990234375,8166.60009765625,8099.7001953125,8153.2001953125,213877000.0,8141.02,8152.399902343749
2020-12-16,8139.5,8209.7001953125,8104.39990234375,8166.39990234375,218432700.0,8151.211,8139.5
2020-12-17,8153.39990234375,8180.7998046875,8110.5,8164.60009765625,193099700.0,8134.033,8153.39990234375
2020-12-18,8037.39990234375,8159.39990234375,8036.7001953125,8114.2998046875,355173100.0,8161.6523,8037.399902343751
2020-12-21,7789.7998046875,7872.2998046875,7663.5,7860.89990234375,339116800.0,8090.401,7789.7998046875
2020-12-22,7934.2001953125,7942.39990234375,7818.0,7822.0,187112500.0,7871.555,7934.2001953125
2020-12-23,8073.60009765625,8084.2001953125,7940.0,7948.7998046875,183108500.0,7889.687,8073.60009765625
2020-12-24,8111.5,8112.39990234375,8073.2998046875,8101.2001953125,83708200.0,8031.7285,8111.5
2020-12-28,8155.60009765625,8192.099609375,8122.2001953125,8179.2998046875,147457600.0,8097.73,8155.60009765625
2020-12-29,8174.7998046875,8225.7998046875,8167.0,8203.2001953125,143794800.0,8169.6865,8174.7998046875
2020-12-30,8154.39990234375,8194.2001953125,8149.7998046875,8174.2001953125,129930500.0,8177.4263,8154.39990234375
2020-12-31,8073.7001953125,8129.7998046875,8073.7001953125,8116.89990234375,82261100.0,8161.2407,8073.700195312501
2021-01-04,8099.2001953125,8207.2001953125,8053.0,8191.7998046875,213153000.0,8119.7827,8099.2001953125
2021-01-05,8091.5,8118.10009765625,8037.39990234375,8052.2001953125,173796400.0,8091.2505,8091.5
2021-01-06,8350.2998046875,8383.7001953125,8134.10009765625,8179.7998046875,275695700.0,8125.105,8350.2998046875
2021-01-07,8385.7998046875,8399.5,8274.099609375,8383.7998046875,247341500.0,8282.599,8385.7998046875
2021-01-08,8407.7001953125,8439.7001953125,8366.2001953125,8439.7001953125,204981400.0,8378.956,8407.7001953125
2021-01-11,8357.5,8411.900390625,8317.0,8369.2001953125,188251800.0,8425.15,8357.5
2021-01-12,8345.900390625,8396.2998046875,8322.400390625,8375.2001953125,207298100.0,8405.092,8345.900390625
2021-01-13,8361.099609375,8386.599609375,8318.7001953125,8353.900390625,206409700.0,8358.084,8361.099609375
2021-01-14,8372.400390625,8394.400390625,8335.900390625,8360.900390625,196757600.0,8373.682,8372.400390625
2021-01-15,8230.7001953125,8361.7001953125,8173.7998046875,8332.2001953125,251305100.0,8395.061,8230.7001953125
2021-01-18,8254.5,8259.400390625,8180.7001953125,8194.7001953125,122092800.0,8298.782,8254.5
2021-01-19,8199.0,8320.2001953125,8198.400390625,8303.7001953125,162964400.0,8265.081,8199.0
2021-01-20,8204.099609375,8240.900390625,8140.2998046875,8220.2998046875,147519500.0,8235.437,8204.099609375
2021-01-21,8122.10009765625,8275.900390625,8117.89990234375,8234.5,179934200.0,8195.465,8122.10009765625
2021-01-22,8036.39990234375,8078.10009765625,7971.10009765625,8072.7001953125,233703000.0,8162.4336,8036.39990234375
2021-01-25,7897.2998046875,8085.7998046875,7846.0,8076.89990234375,218852300.0,8082.497,7897.2998046875
2021-01-26,7964.89990234375,8008.5,7907.7001953125,7907.7001953125,177642900.0,7931.27,7964.89990234375
2021-01-27,7852.7001953125,7995.5,7782.5,7950.39990234375,208275300.0,7942.9624,7852.7001953125
2021-01-28,7932.5,7958.89990234375,7713.5,7767.2001953125,201655300.0,7893.8413,7932.5
2021-01-29,7757.5,7882.89990234375,7757.2998046875,7825.7998046875,250623200.0,7915.5854,7757.500000000001
2021-02-01,7798.2001953125,7842.2998046875,7779.7998046875,7823.0,182007000.0,7823.866,7798.2001953125
2021-02-02,7950.89990234375,7958.89990234375,7828.10009765625,7844.60009765625,238438100.0,7785.122,7950.89990234375
2021-02-03,8012.7998046875,8088.2001953125,7983.2998046875,8048.2001953125,220821600.0,7880.8945,8012.7998046875
2021-02-04,8122.60009765625,8122.60009765625,8005.39990234375,8031.39990234375,241673000.0,8005.97,8122.60009765625
2021-02-05,8214.7001953125,8227.2001953125,8107.2998046875,8129.7998046875,261535200.0,8087.3545,8214.7001953125
2021-02-08,8219.0,8260.2998046875,8187.89990234375,8251.7998046875,203539900.0,8202.609,8219.0
2021-02-09,8101.0,8219.0,8090.7998046875,8216.7998046875,159552300.0,8242.203,8101.0
2021-02-10,8065.39990234375,8144.2998046875,8026.89990234375,8127.2001953125,170296200.0,8154.8037,8065.39990234375
2021-02-11,8037.60009765625,8095.10009765625,8008.2001953125,8067.10009765625,136461900.0,8100.804,8037.60009765625
2021-02-12,8055.0,8055.0,7921.2998046875,8025.0,157832900.0,8077.484,8055.0
2021-02-15,8203.5,8218.599609375,8108.2001953125,8124.39990234375,193906300.0,8053.347,8203.5
2021-02-16,8153.7001953125,8222.2998046875,8129.2001953125,8215.099609375,164686700.0,8181.8643,8153.7001953125
2021-02-17,8122.7001953125,8176.2998046875,8073.89990234375,8140.7998046875,190607900.0,8186.1855,8122.7001953125
2021-02-18,8058.10009765625,8168.60009765625,8045.2998046875,8133.5,151455500.0,8155.7285,8058.100097656251
2021-02-19,8151.60009765625,8172.60009765625,8016.10009765625,8066.7001953125,209007000.0,8097.7905,8151.60009765625
2021-02-22,8112.2001953125,8126.2998046875,8045.2998046875,8119.60009765625,221465900.0,8136.398,8112.2001953125
2021-02-23,8252.099609375,8259.900390625,8107.60009765625,8128.0,293160800.0,8142.147,8252.099609375
2021-02-24,8269.599609375,8311.5,8205.2001953125,8266.599609375,225852700.0,8243.249,8269.599609375
2021-02-25,8317.7998046875,8387.0,8310.7001953125,8331.2001953125,309755000.0,8275.013,8317.7998046875
2021-02-26,8225.0,8377.099609375,8166.2998046875,8218.599609375,291865800.0,8326.567,8225.0
2021-03-01,8378.099609375,8395.900390625,8291.2998046875,8324.599609375,182097000.0,8265.182,8378.099609375
2021-03-02,8355.7998046875,8436.5,8328.599609375,8360.900390625,177712100.0,8330.583,8355.7998046875
2021-03-03,8329.2998046875,8466.599609375,8278.5,8397.599609375,240923800.0,8390.869,8329.2998046875
2021-03-04,8354.0,8382.2001953125,8273.900390625,8285.099609375,207044300.0,8346.693,8354.0
2021-03-05,8286.7998046875,8387.099609375,8239.7001953125,8322.099609375,259819800.0,8353.56,8286.7998046875
2021-03-08,8444.2001953125,8458.400390625,8307.5,8358.0,235094900.0,8329.569,8444.2001953125
2021-03-09,8496.400390625,8516.2001953125,8416.0,8446.2998046875,281898000.0,8400.729,8496.400390625
2021-03-10,8525.2001953125,8561.099609375,8462.2998046875,8479.5,203746300.0,8496.285,8525.2001953125
2021-03-11,8593.0,8609.5,8495.7998046875,8567.599609375,189021600.0,8534.187,8593.0
2021-03-12,8644.5,8644.5,8554.400390625,8570.0,149113500.0,8593.337,8644.5
2021-03-15,8635.400390625,8740.099609375,8617.599609375,8689.900390625,210887200.0,8635.528,8635.400390625
2021-03-16,8657.7001953125,8717.599609375,8617.7998046875,8679.400390625,209943700.0,8653.517,8657.7001953125
2021-03-17,8599.5,8659.099609375,8570.099609375,8652.099609375,173237000.0,8659.018,8599.5
2021-03-18,8624.599609375,8658.7998046875,8587.099609375,8632.599609375,237338400.0,8646.733,8624.599609375
2021-03-19,8493.0,8591.2001953125,8465.900390625,8560.099609375,375052600.0,8624.1455,8493.0
2021-03-22,8343.5,8432.599609375,8324.7998046875,8430.2001953125,229082300.0,8555.305,8343.5
2021-03-23,8390.2998046875,8425.900390625,8274.2001953125,8316.7001953125,203402800.0,8392.807,8390.2998046875
2021-03-24,8443.7001953125,8443.7001953125,8288.7998046875,8351.2998046875,187924600.0,8372.798,8443.7001953125
2021-03-25,8409.5,8439.2001953125,8299.7001953125,8420.2998046875,161359200.0,8429.253,8409.5
2021-03-26,8498.2001953125,8528.7998046875,8437.7998046875,8480.5,233895700.0,8422.66,8498.2001953125
2021-03-29,8492.099609375,8540.400390625,8451.5,8502.7998046875,177594200.0,8466.9,8492.099609375
